source_table,resource_type,resource_id,resource_name,driver_id,vehicle_class,transmission,skill_or_requirement,schedule_note,slot_index,slot_start_min,slot_end_min,slot_start,slot_end,raw_value,is_available
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,276,1380,1385,23:00,23:05,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,277,1385,1390,23:05,23:10,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,278,1390,1395,23:10,23:15,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,279,1395,1400,23:15,23:20,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,280,1400,1405,23:20,23:25,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,281,1405,1410,23:25,23:30,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,282,1410,1415,23:30,23:35,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,283,1415,1420,23:35,23:40,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,284,1420,1425,23:40,23:45,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,285,1425,1430,23:45,23:50,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,286,1430,1435,23:50,23:55,F,False
driver_availability,driver,백하용,백하용,DRV_004,,,111,휴가,287,1435,1440,23:55,24:00,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,0,0,5,00:00,00:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,1,5,10,00:05,00:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,2,10,15,00:10,00:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,3,15,20,00:15,00:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,4,20,25,00:20,00:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,5,25,30,00:25,00:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,6,30,35,00:30,00:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,7,35,40,00:35,00:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,8,40,45,00:40,00:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,9,45,50,00:45,00:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,10,50,55,00:50,00:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,11,55,60,00:55,01:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,12,60,65,01:00,01:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,13,65,70,01:05,01:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,14,70,75,01:10,01:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,15,75,80,01:15,01:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,16,80,85,01:20,01:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,17,85,90,01:25,01:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,18,90,95,01:30,01:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,19,95,100,01:35,01:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,20,100,105,01:40,01:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,21,105,110,01:45,01:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,22,110,115,01:50,01:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,23,115,120,01:55,02:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,24,120,125,02:00,02:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,25,125,130,02:05,02:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,26,130,135,02:10,02:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,27,135,140,02:15,02:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,28,140,145,02:20,02:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,29,145,150,02:25,02:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,30,150,155,02:30,02:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,31,155,160,02:35,02:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,32,160,165,02:40,02:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,33,165,170,02:45,02:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,34,170,175,02:50,02:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,35,175,180,02:55,03:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,36,180,185,03:00,03:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,37,185,190,03:05,03:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,38,190,195,03:10,03:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,39,195,200,03:15,03:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,40,200,205,03:20,03:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,41,205,210,03:25,03:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,42,210,215,03:30,03:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,43,215,220,03:35,03:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,44,220,225,03:40,03:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,45,225,230,03:45,03:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,46,230,235,03:50,03:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,47,235,240,03:55,04:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,48,240,245,04:00,04:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,49,245,250,04:05,04:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,50,250,255,04:10,04:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,51,255,260,04:15,04:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,52,260,265,04:20,04:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,53,265,270,04:25,04:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,54,270,275,04:30,04:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,55,275,280,04:35,04:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,56,280,285,04:40,04:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,57,285,290,04:45,04:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,58,290,295,04:50,04:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,59,295,300,04:55,05:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,60,300,305,05:00,05:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,61,305,310,05:05,05:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,62,310,315,05:10,05:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,63,315,320,05:15,05:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,64,320,325,05:20,05:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,65,325,330,05:25,05:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,66,330,335,05:30,05:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,67,335,340,05:35,05:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,68,340,345,05:40,05:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,69,345,350,05:45,05:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,70,350,355,05:50,05:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,71,355,360,05:55,06:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,72,360,365,06:00,06:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,73,365,370,06:05,06:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,74,370,375,06:10,06:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,75,375,380,06:15,06:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,76,380,385,06:20,06:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,77,385,390,06:25,06:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,78,390,395,06:30,06:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,79,395,400,06:35,06:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,80,400,405,06:40,06:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,81,405,410,06:45,06:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,82,410,415,06:50,06:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,83,415,420,06:55,07:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,84,420,425,07:00,07:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,85,425,430,07:05,07:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,86,430,435,07:10,07:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,87,435,440,07:15,07:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,88,440,445,07:20,07:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,89,445,450,07:25,07:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,90,450,455,07:30,07:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,91,455,460,07:35,07:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,92,460,465,07:40,07:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,93,465,470,07:45,07:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,94,470,475,07:50,07:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,95,475,480,07:55,08:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,96,480,485,08:00,08:05,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,97,485,490,08:05,08:10,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,98,490,495,08:10,08:15,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,99,495,500,08:15,08:20,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,100,500,505,08:20,08:25,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,101,505,510,08:25,08:30,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,102,510,515,08:30,08:35,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,103,515,520,08:35,08:40,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,104,520,525,08:40,08:45,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,105,525,530,08:45,08:50,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,106,530,535,08:50,08:55,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,107,535,540,08:55,09:00,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,108,540,545,09:00,09:05,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,109,545,550,09:05,09:10,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,110,550,555,09:10,09:15,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,111,555,560,09:15,09:20,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,112,560,565,09:20,09:25,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,113,565,570,09:25,09:30,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,114,570,575,09:30,09:35,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,115,575,580,09:35,09:40,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,116,580,585,09:40,09:45,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,117,585,590,09:45,09:50,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,118,590,595,09:50,09:55,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,119,595,600,09:55,10:00,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,120,600,605,10:00,10:05,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,121,605,610,10:05,10:10,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,122,610,615,10:10,10:15,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,123,615,620,10:15,10:20,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,124,620,625,10:20,10:25,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,125,625,630,10:25,10:30,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,126,630,635,10:30,10:35,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,127,635,640,10:35,10:40,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,128,640,645,10:40,10:45,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,129,645,650,10:45,10:50,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,130,650,655,10:50,10:55,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,131,655,660,10:55,11:00,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,132,660,665,11:00,11:05,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,133,665,670,11:05,11:10,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,134,670,675,11:10,11:15,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,135,675,680,11:15,11:20,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,136,680,685,11:20,11:25,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,137,685,690,11:25,11:30,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,138,690,695,11:30,11:35,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,139,695,700,11:35,11:40,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,140,700,705,11:40,11:45,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,141,705,710,11:45,11:50,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,142,710,715,11:50,11:55,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,143,715,720,11:55,12:00,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,144,720,725,12:00,12:05,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,145,725,730,12:05,12:10,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,146,730,735,12:10,12:15,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,147,735,740,12:15,12:20,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,148,740,745,12:20,12:25,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,149,745,750,12:25,12:30,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,150,750,755,12:30,12:35,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,151,755,760,12:35,12:40,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,152,760,765,12:40,12:45,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,153,765,770,12:45,12:50,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,154,770,775,12:50,12:55,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,155,775,780,12:55,13:00,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,156,780,785,13:00,13:05,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,157,785,790,13:05,13:10,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,158,790,795,13:10,13:15,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,159,795,800,13:15,13:20,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,160,800,805,13:20,13:25,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,161,805,810,13:25,13:30,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,162,810,815,13:30,13:35,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,163,815,820,13:35,13:40,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,164,820,825,13:40,13:45,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,165,825,830,13:45,13:50,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,166,830,835,13:50,13:55,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,167,835,840,13:55,14:00,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,168,840,845,14:00,14:05,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,169,845,850,14:05,14:10,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,170,850,855,14:10,14:15,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,171,855,860,14:15,14:20,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,172,860,865,14:20,14:25,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,173,865,870,14:25,14:30,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,174,870,875,14:30,14:35,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,175,875,880,14:35,14:40,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,176,880,885,14:40,14:45,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,177,885,890,14:45,14:50,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,178,890,895,14:50,14:55,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,179,895,900,14:55,15:00,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,180,900,905,15:00,15:05,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,181,905,910,15:05,15:10,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,182,910,915,15:10,15:15,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,183,915,920,15:15,15:20,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,184,920,925,15:20,15:25,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,185,925,930,15:25,15:30,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,186,930,935,15:30,15:35,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,187,935,940,15:35,15:40,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,188,940,945,15:40,15:45,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,189,945,950,15:45,15:50,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,190,950,955,15:50,15:55,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,191,955,960,15:55,16:00,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,192,960,965,16:00,16:05,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,193,965,970,16:05,16:10,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,194,970,975,16:10,16:15,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,195,975,980,16:15,16:20,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,196,980,985,16:20,16:25,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,197,985,990,16:25,16:30,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,198,990,995,16:30,16:35,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,199,995,1000,16:35,16:40,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,200,1000,1005,16:40,16:45,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,201,1005,1010,16:45,16:50,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,202,1010,1015,16:50,16:55,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,203,1015,1020,16:55,17:00,F,False
driver_availability,driver,문하인,문하인,DRV_005,,,233,,204,1020,1025,17:00,17:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,205,1025,1030,17:05,17:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,206,1030,1035,17:10,17:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,207,1035,1040,17:15,17:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,208,1040,1045,17:20,17:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,209,1045,1050,17:25,17:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,210,1050,1055,17:30,17:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,211,1055,1060,17:35,17:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,212,1060,1065,17:40,17:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,213,1065,1070,17:45,17:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,214,1070,1075,17:50,17:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,215,1075,1080,17:55,18:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,216,1080,1085,18:00,18:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,217,1085,1090,18:05,18:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,218,1090,1095,18:10,18:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,219,1095,1100,18:15,18:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,220,1100,1105,18:20,18:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,221,1105,1110,18:25,18:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,222,1110,1115,18:30,18:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,223,1115,1120,18:35,18:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,224,1120,1125,18:40,18:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,225,1125,1130,18:45,18:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,226,1130,1135,18:50,18:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,227,1135,1140,18:55,19:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,228,1140,1145,19:00,19:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,229,1145,1150,19:05,19:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,230,1150,1155,19:10,19:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,231,1155,1160,19:15,19:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,232,1160,1165,19:20,19:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,233,1165,1170,19:25,19:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,234,1170,1175,19:30,19:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,235,1175,1180,19:35,19:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,236,1180,1185,19:40,19:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,237,1185,1190,19:45,19:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,238,1190,1195,19:50,19:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,239,1195,1200,19:55,20:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,240,1200,1205,20:00,20:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,241,1205,1210,20:05,20:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,242,1210,1215,20:10,20:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,243,1215,1220,20:15,20:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,244,1220,1225,20:20,20:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,245,1225,1230,20:25,20:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,246,1230,1235,20:30,20:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,247,1235,1240,20:35,20:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,248,1240,1245,20:40,20:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,249,1245,1250,20:45,20:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,250,1250,1255,20:50,20:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,251,1255,1260,20:55,21:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,252,1260,1265,21:00,21:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,253,1265,1270,21:05,21:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,254,1270,1275,21:10,21:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,255,1275,1280,21:15,21:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,256,1280,1285,21:20,21:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,257,1285,1290,21:25,21:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,258,1290,1295,21:30,21:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,259,1295,1300,21:35,21:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,260,1300,1305,21:40,21:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,261,1305,1310,21:45,21:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,262,1310,1315,21:50,21:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,263,1315,1320,21:55,22:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,264,1320,1325,22:00,22:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,265,1325,1330,22:05,22:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,266,1330,1335,22:10,22:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,267,1335,1340,22:15,22:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,268,1340,1345,22:20,22:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,269,1345,1350,22:25,22:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,270,1350,1355,22:30,22:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,271,1355,1360,22:35,22:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,272,1360,1365,22:40,22:45,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,273,1365,1370,22:45,22:50,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,274,1370,1375,22:50,22:55,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,275,1375,1380,22:55,23:00,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,276,1380,1385,23:00,23:05,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,277,1385,1390,23:05,23:10,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,278,1390,1395,23:10,23:15,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,279,1395,1400,23:15,23:20,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,280,1400,1405,23:20,23:25,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,281,1405,1410,23:25,23:30,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,282,1410,1415,23:30,23:35,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,283,1415,1420,23:35,23:40,T,True
driver_availability,driver,문하인,문하인,DRV_005,,,233,,284,1420,1425,23:40,23:45,T,True
